"headphones_speakers","headphones_speakers_other","age","educ","race","race_other","sex","residence","residence_other","pol_ideology","pol_party","pol_party_other","suspicion","suspicion_other","mc_name","mc_name_do","mc_race_w","mc_race_b","b_race_name_1","b_race_name_2","b_race_name_3","b_race_name_4","b_race_name_5","b_race_name_6","b_race_name_7","b_race_name_8","b_race_name_do","w_race_name_1","w_race_name_2","w_race_name_3","w_race_name_4","w_race_name_5","w_race_name_6","w_race_name_7","w_race_name_8","w_race_name_do","feedback","mc_name_score","cond_do","name_1","voice_1","name_2","voice_2","name_3","voice_3","name_4","voice_4","mc_race_q_do","race_name_q_do","idvoice_1","idvoice_2","idvoice_3","idvoice_4","trust_1","trust_2","trust_3","trust_4","dom_1","dom_2","dom_3","dom_4","threat_1","threat_2","threat_3","threat_4","intell_1","intell_2","intell_3","intell_4","comm_1","comm_2","comm_3","comm_4","prob_1","prob_2","prob_3","prob_4","conf_1","conf_2","conf_3","conf_4","trait_do1","trait_do2","trait_do3","trait_do4","team_1","team_2","team_3","team_4","frnd_1","frnd_2","frnd_3","frnd_4","neighbr_1","neighbr_2","neighbr_3","neighbr_4","employee_1","employee_2","employee_3","employee_4","boss_1","boss_2","boss_3","boss_4","role_do1","role_do2","role_do3","role_do4","thoughts1","thoughts2","thoughts3","thoughts4","leadership_1","leadership_2","leadership_3","leadership_4","trust_rev1","trust_rev2","trust_rev3","trust_rev4","threatpotential_1","threatpotential_2","threatpotential_3","threatpotential_4","id"
"Speakers",NA,41,"Associate degree in college (2-year)","White",NA,"Female","Suburban",NA,3,"Democratic",NA,"The study is about predicting personality from voices",NA,"Terrell,Brad,Brett,Elijah","William|Elijah|Brad|Jackson|Tyrone|Grayson|Terrell|Brett","Unsure","Unsure",1,1,1,1,100,100,100,82,"Brett|Logan|Scott|Deshawn|Tyrone|Keyshawn|Brad|Terrell",98,100,100,100,3,1,4,20,"Logan|Brett|Terrell|Scott|Keyshawn|Deshawn|Brad|Tyrone","No issues",3,"FL_145|FL_144|FL_146|FL_147","Terrell","c","Tyrone","e","Brett","f","Brad","b","Q82|Q84","Q55|Q54",7187,4143,3553,3890,80,73,63,83,51,38,24,81,4,2,4,8,79,62,51,66,91,29,61,63,72,33,58,71,84,21,53,63,"Like they are a problem-solver|Trustworthy|Intelligent|Threatening|Dominant|Confident|Like they are an effective communicator","Confident|Like they are an effective communicator|Like they are a problem-solver|Threatening|Trustworthy|Intelligent|Dominant","Intelligent|Threatening|Confident|Like they are an effective communicator|Trustworthy|Dominant|Like they are a problem-solver","Like they are a problem-solver|Dominant|Like they are an effective communicator|Confident|Trustworthy|Threatening|Intelligent",88,40,74,91,84,63,73,74,81,85,88,77,83,71,66,91,79,54,43,84,"your neighbor?|your work project team member?|your employee?|your close friend?|your boss?","your work project team member?|your close friend?|your employee?|your neighbor?|your boss?","your close friend?|your work project team member?|your employee?|your boss?|your neighbor?","your neighbor?|your close friend?|your boss?|your employee?|your work project team member?","It was clear and easy to understand.","His voice is very even toned, it might get boring listing to him for a long time.","He has an average sounding voice.","His voice was more grainy, and he paused at the wrong times while speaking.",81.5,36.25,55.75,65.75,20,27,37,17,35.5,32.5,30.5,49,452
"Speakers",NA,53,"Master's degree","White",NA,"Female","Suburban",NA,2,"Democratic",NA,"The study is about predicting personality from voices",NA,"Tyrone,Terrell,Brett","Grayson|Jackson|Logan|Lucas|Tyrone|William|Brett|Terrell","3","1",10,20,6,1,90,89,90,90,"Scott|Brad|Brett|Tyrone|Terrell|Keyshawn|Deshawn|Logan",78,87,80,74,1,1,1,1,"Terrell|Scott|Logan|Brad|Deshawn|Keyshawn|Brett|Tyrone",NA,3,"FL_145|FL_147|FL_146|FL_144","Terrell","c","Tyrone","g","Brett","d","Logan","a","Q82|Q84","Q55|Q54",7187,6754,2593,5999,72,70,68,19,19,28,43,18,4,4,5,5,73,87,75,25,67,90,75,38,72,75,66,20,76,78,79,20,"Dominant|Intelligent|Like they are an effective communicator|Threatening|Trustworthy|Like they are a problem-solver|Confident","Like they are a problem-solver|Confident|Dominant|Trustworthy|Like they are an effective communicator|Threatening|Intelligent","Like they are a problem-solver|Trustworthy|Confident|Like they are an effective communicator|Threatening|Dominant|Intelligent","Confident|Trustworthy|Dominant|Like they are a problem-solver|Like they are an effective communicator|Threatening|Intelligent",60,83,65,68,69,65,63,41,60,66,53,52,53,75,64,51,66,47,66,51,"your employee?|your work project team member?|your boss?|your neighbor?|your close friend?","your close friend?|your boss?|your neighbor?|your employee?|your work project team member?","your close friend?|your neighbor?|your employee?|your boss?|your work project team member?","your boss?|your neighbor?|your employee?|your close friend?|your work project team member?","pleasant",NA,NA,NA,72,82.5,73.75,25.75,28,30,32,81,23.5,29,37.5,49.5,453
"Headphones",NA,27,"Bachelor's degree in college (4-year)","White",NA,"Female","Urban",NA,4,"Independent",NA,"The study is about predicting personality from voices",NA,"Terrell,Keyshawn,Brad,Brett","Noah|Elijah|Brad|Aiden|Keyshawn|William|Terrell|Brett","3","1",30,45,15,30,80,75,80,70,"Scott|Terrell|Brad|Tyrone|Logan|Keyshawn|Deshawn|Brett",60,50,70,60,30,40,25,30,"Logan|Deshawn|Terrell|Brad|Tyrone|Scott|Keyshawn|Brett","None",4,"FL_144|FL_146|FL_145|FL_147","Terrell","c","Keyshawn","d","Brett","g","Brad","a","Q84|Q82","Q54|Q55",7187,2593,6754,5999,50,40,60,50,60,65,10,30,0,2,0,4,70,55,55,70,75,67,60,75,30,50,80,70,80,70,40,55,"Confident|Threatening|Dominant|Intelligent|Like they are an effective communicator|Trustworthy|Like they are a problem-solver","Threatening|Dominant|Confident|Intelligent|Like they are a problem-solver|Like they are an effective communicator|Trustworthy","Confident|Dominant|Trustworthy|Like they are a problem-solver|Threatening|Intelligent|Like they are an effective communicator","Dominant|Intelligent|Threatening|Confident|Like they are a problem-solver|Trustworthy|Like they are an effective communicator",50,60,60,59,25,60,50,35,50,70,60,60,50,45,40,50,40,30,40,45,"your boss?|your employee?|your close friend?|your neighbor?|your work project team member?","your neighbor?|your close friend?|your work project team member?|your employee?|your boss?","your boss?|your neighbor?|your work project team member?|your employee?|your close friend?","your boss?|your employee?|your neighbor?|your close friend?|your work project team member?","They sound bored.","None","None","He sounds like one of my coworkers.",63.75,60.5,58.75,67.5,50,60,40,50,55,62.5,25,40,454
"Speakers",NA,35,"Professional degree (JD, MD)","White",NA,"Female","Suburban",NA,0,"Democratic",NA,"The study is about predicting personality from voices",NA,"Deshawn,Terrell,Scott,Logan","Aiden|Liam|Logan|Elijah|Scott|Noah|Deshawn|Terrell","Unsure","Unsure",50,50,50,50,50,50,50,50,"Terrell|Keyshawn|Brad|Deshawn|Tyrone|Logan|Scott|Brett",50,50,50,50,50,50,50,50,"Scott|Brett|Terrell|Deshawn|Keyshawn|Logan|Tyrone|Brad","None, it played fine",4,"FL_145|FL_147|FL_144|FL_146","Terrell","c","Deshawn","d","Scott","a","Logan","f","Q82|Q84","Q55|Q54",7187,2593,5999,3553,51,94,41,61,36,5,41,53,0,0,0,0,53,82,42,61,35,100,33,54,50,58,42,60,36,93,32,71,"Like they are a problem-solver|Trustworthy|Threatening|Intelligent|Confident|Like they are an effective communicator|Dominant","Like they are an effective communicator|Threatening|Dominant|Like they are a problem-solver|Intelligent|Confident|Trustworthy","Trustworthy|Dominant|Intelligent|Threatening|Like they are a problem-solver|Confident|Like they are an effective communicator","Confident|Like they are a problem-solver|Threatening|Intelligent|Like they are an effective communicator|Trustworthy|Dominant",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"your neighbor?|your boss?|your work project team member?|your close friend?|your employee?","your employee?|your neighbor?|your close friend?|your boss?|your work project team member?","your employee?|your work project team member?|your close friend?|your neighbor?|your boss?","your neighbor?|your work project team member?|your boss?|your close friend?|your employee?","A little timid, shy","It sounds calm and collected, like someone who is thoughtful.","Somewhat less confidence","This person sounds slightly hesitant compared to the other.",43.5,83.25,37.25,61.5,49,6,59,39,42.5,5.5,50,46,455
"Speakers",NA,34,"Master's degree","White",NA,"Female","Urban",NA,0,"Democratic",NA,"The researcher isn't telling me what the study is about. My guess is that the study is about...","how people imagine race through names and voices and the characteristics associated with them.","Deshawn,Tyrone,Logan,Brett","Aiden|William|Brett|Grayson|Tyrone|Elijah|Deshawn|Logan","4","0",50,28,30,33,89,80,93,58,"Scott|Tyrone|Brad|Deshawn|Brett|Keyshawn|Logan|Terrell",89,82,58,67,15,39,12,53,"Keyshawn|Logan|Tyrone|Deshawn|Scott|Terrell|Brett|Brad",NA,4,"FL_144|FL_147|FL_146|FL_145","Deshawn","e","Tyrone","h","Logan","b","Brett","d","Q82|Q84","Q54|Q55",4143,6861,3890,2593,51,57,50,53,25,38,36,35,14,32,26,36,51,61,43,53,45,70,49,63,55,53,49,36,27,72,45,70,"Intelligent|Confident|Trustworthy|Threatening|Dominant|Like they are a problem-solver|Like they are an effective communicator","Intelligent|Dominant|Trustworthy|Like they are an effective communicator|Like they are a problem-solver|Confident|Threatening","Threatening|Intelligent|Like they are a problem-solver|Confident|Trustworthy|Dominant|Like they are an effective communicator","Like they are an effective communicator|Dominant|Like they are a problem-solver|Confident|Threatening|Trustworthy|Intelligent",50,54,56,51,50,57,56,51,52,59,57,50,50,55,50,51,50,54,50,52,"your boss?|your close friend?|your work project team member?|your employee?|your neighbor?","your close friend?|your neighbor?|your employee?|your boss?|your work project team member?","your close friend?|your work project team member?|your neighbor?|your boss?|your employee?","your employee?|your neighbor?|your close friend?|your work project team member?|your boss?","",NA,NA,NA,44.5,64,46.5,55.5,49,43,50,47,37,40.5,43,41,456
"Speakers",NA,47,"High school graduate (high school diploma or equivalent including GED)","White",NA,"Male","Rural",NA,6,"Republican",NA,"The study is about predicting personality from voices",NA,"Deshawn,Tyrone,Scott,Logan","Liam|Jackson|Logan|Lucas|Deshawn|Noah|Scott|Tyrone","3","1",28,17,28,21,40,96,59,57,"Deshawn|Keyshawn|Logan|Brett|Terrell|Brad|Tyrone|Scott",73,73,89,58,26,15,30,49,"Keyshawn|Brad|Logan|Terrell|Tyrone|Deshawn|Scott|Brett",NA,4,"FL_145|FL_146|FL_144|FL_147","Deshawn","a","Tyrone","f","Logan","e","Scott","h","Q82|Q84","Q54|Q55",5999,3553,4143,6861,71,42,74,20,12,60,19,10,8,23,11,3,65,20,64,13,34,31,43,3,48,11,56,4,64,45,38,13,"Dominant|Like they are an effective communicator|Threatening|Like they are a problem-solver|Confident|Intelligent|Trustworthy","Dominant|Threatening|Like they are a problem-solver|Intelligent|Confident|Like they are an effective communicator|Trustworthy","Trustworthy|Intelligent|Confident|Like they are an effective communicator|Dominant|Threatening|Like they are a problem-solver","Threatening|Intelligent|Confident|Like they are an effective communicator|Like they are a problem-solver|Dominant|Trustworthy",6,36,41,7,8,35,59,6,26,66,85,11,71,60,68,6,7,41,12,6,"your employee?|your work project team member?|your boss?|your neighbor?|your close friend?","your work project team member?|your close friend?|your boss?|your neighbor?|your employee?","your neighbor?|your boss?|your work project team member?|your employee?|your close friend?","your close friend?|your boss?|your employee?|your work project team member?|your neighbor?","he wasn't interested or tried a bit at least","straitforward and clear voice","kind and friendly person","some gay voice like a girl",52.75,26.75,50.25,8.25,29,58,26,80,20.5,59,22.5,45,457
"Speakers",NA,50,"Some college but no degree","White",NA,"Male","Suburban",NA,1,"Independent",NA,"I do not know what the study is about",NA,"Liam","Noah|Jackson|Logan|Liam|Tyrone|Elijah|Keyshawn|Brett","4","0",0,0,0,0,0,0,0,0,"Scott|Brad|Tyrone|Deshawn|Logan|Keyshawn|Terrell|Brett",0,0,0,0,0,0,0,0,"Brad|Logan|Deshawn|Brett|Terrell|Keyshawn|Scott|Tyrone",NA,0,"FL_146|FL_145|FL_144|FL_147","Keyshawn","a","Tyrone","f","Logan","d","Brett","c","Q82|Q84","Q54|Q55",5999,3553,2593,7187,74,40,60,21,74,0,60,0,5,5,10,0,95,90,65,21,60,90,95,0,42,30,50,0,94,70,80,20,"Intelligent|Threatening|Like they are an effective communicator|Dominant|Trustworthy|Confident|Like they are a problem-solver","Trustworthy|Like they are a problem-solver|Confident|Intelligent|Like they are an effective communicator|Threatening|Dominant","Trustworthy|Like they are an effective communicator|Like they are a problem-solver|Threatening|Intelligent|Confident|Dominant","Confident|Like they are an effective communicator|Dominant|Intelligent|Trustworthy|Like they are a problem-solver|Threatening",42,1,85,0,53,5,75,0,70,60,75,0,80,10,75,0,53,1,80,0,"your employee?|your boss?|your close friend?|your neighbor?|your work project team member?","your close friend?|your boss?|your work project team member?|your employee?|your neighbor?","your neighbor?|your employee?|your boss?|your close friend?|your work project team member?","your boss?|your neighbor?|your work project team member?|your employee?|your close friend?","None","None","No, but it sounds like an actor's voice.","None",72.75,70,72.5,10.25,26,60,40,79,50,30,50,39.5,458
"Headphones",NA,25,"Bachelor's degree in college (4-year)","White",NA,"Male","Rural",NA,0,"Democratic",NA,"The researcher isn't telling me what the study is about, but I cannot guess what it is about",NA,"Deshawn,Scott,Logan,William","Aiden|William|Terrell|Liam|Deshawn|Grayson|Logan|Scott","3","1",47,28,40,42,90,90,90,80,"Logan|Scott|Brad|Keyshawn|Brett|Terrell|Deshawn|Tyrone",52,70,60,61,10,10,10,20,"Brett|Scott|Keyshawn|Tyrone|Deshawn|Terrell|Brad|Logan",NA,3,"FL_146|FL_144|FL_145|FL_147","Terrell","d","Deshawn","b","Logan","c","Scott","g","Q84|Q82","Q55|Q54",2593,3890,7187,6754,58,70,74,68,71,62,42,18,60,39,16,18,48,74,74,74,73,81,36,40,66,74,74,66,72,68,32,22,"Like they are an effective communicator|Threatening|Dominant|Confident|Like they are a problem-solver|Trustworthy|Intelligent","Dominant|Like they are an effective communicator|Confident|Intelligent|Trustworthy|Like they are a problem-solver|Threatening","Dominant|Confident|Threatening|Intelligent|Trustworthy|Like they are a problem-solver|Like they are an effective communicator","Threatening|Intelligent|Trustworthy|Like they are a problem-solver|Confident|Dominant|Like they are an effective communicator",56,77,76,71,54,73,74,64,56,74,76,72,51,73,81,71,55,73,85,76,"your employee?|your close friend?|your neighbor?|your work project team member?|your boss?","your neighbor?|your boss?|your close friend?|your work project team member?|your employee?","your work project team member?|your neighbor?|your boss?|your close friend?|your employee?","your close friend?|your boss?|your work project team member?|your neighbor?|your employee?","It is quick and forceful, but I don't know if it makes him sound threatening.","It is straightforward and manages to be intelligent sounding.","They seem shy, but they don't seem like a mean or bad person.","It sounds like this person is unsure of them self.",64.75,74.25,54,50.5,42,30,26,32,56.5,46,34,25,459
"Speakers",NA,60,"Bachelor's degree in college (4-year)","White",NA,"Male","Suburban",NA,4,"Independent",NA,"The study is about predicting personality from voices",NA,"Deshawn,Terrell,Scott,Brad","Jackson|Elijah|Deshawn|Noah|Brad|Lucas|Terrell|Scott","4","0",50,45,50,50,75,65,75,65,"Brad|Terrell|Tyrone|Brett|Scott|Deshawn|Keyshawn|Logan",50,60,50,50,5,20,5,5,"Scott|Brad|Keyshawn|Brett|Terrell|Deshawn|Tyrone|Logan","No issues. Good material.",4,"FL_146|FL_145|FL_147|FL_144","Deshawn","b","Terrell","d","Brad","g","Scott","f","Q84|Q82","Q54|Q55",3890,2593,6754,3553,75,75,85,75,50,75,25,65,5,10,5,5,70,75,80,75,45,90,55,70,60,70,85,75,55,90,68,80,"Threatening|Confident|Trustworthy|Like they are a problem-solver|Dominant|Like they are an effective communicator|Intelligent","Dominant|Like they are a problem-solver|Trustworthy|Like they are an effective communicator|Confident|Threatening|Intelligent","Confident|Threatening|Dominant|Trustworthy|Intelligent|Like they are a problem-solver|Like they are an effective communicator","Like they are an effective communicator|Dominant|Confident|Like they are a problem-solver|Trustworthy|Threatening|Intelligent",50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,"your employee?|your boss?|your close friend?|your neighbor?|your work project team member?","your work project team member?|your close friend?|your employee?|your neighbor?|your boss?","your employee?|your neighbor?|your boss?|your close friend?|your work project team member?","your work project team member?|your boss?|your neighbor?|your employee?|your close friend?","As with all of the recordings, I need more than the sound of one's voice to make any determinations.","A commanding voice, but again there's no way for me to make judgements re: above.","He sounds pleasant enough, but I have no way to evaluate him based on the above criteria.",NA,57.5,81.25,72,75,25,25,15,25,37.5,50,20,45,460
"Speakers",NA,33,"Bachelor's degree in college (4-year)","White,Hispanic/Latino",NA,"Male","Suburban",NA,2,"Independent",NA,"The study is about predicting personality from voices",NA,"Tyrone,Keyshawn,Logan","Noah|Jackson|Logan|Liam|Tyrone|Lucas|Brett|Keyshawn","2","2",9,23,32,34,90,90,92,82,"Terrell|Deshawn|Brad|Logan|Scott|Keyshawn|Tyrone|Brett",91,72,100,71,10,8,9,13,"Logan|Scott|Brad|Tyrone|Keyshawn|Deshawn|Terrell|Brett",NA,3,"FL_147|FL_144|FL_146|FL_145","Tyrone","h","Keyshawn","b","Logan","a","Brett","d","Q84|Q82","Q55|Q54",6861,3890,5999,2593,82,81,8,79,22,71,33,20,8,9,8,10,83,85,30,18,72,100,9,33,50,84,20,20,94,93,10,30,"Like they are an effective communicator|Threatening|Trustworthy|Dominant|Intelligent|Confident|Like they are a problem-solver","Trustworthy|Dominant|Threatening|Intelligent|Confident|Like they are an effective communicator|Like they are a problem-solver","Intelligent|Like they are an effective communicator|Trustworthy|Confident|Like they are a problem-solver|Dominant|Threatening","Threatening|Dominant|Trustworthy|Like they are an effective communicator|Like they are a problem-solver|Confident|Intelligent",100,100,51,20,66,82,50,20,47,89,50,51,83,94,50,20,81,79,52,29,"your boss?|your work project team member?|your close friend?|your neighbor?|your employee?","your close friend?|your employee?|your work project team member?|your boss?|your neighbor?","your close friend?|your work project team member?|your neighbor?|your employee?|your boss?","your employee?|your close friend?|your work project team member?|your neighbor?|your boss?","This voice had energy in it that I found appealing.","The first pause seemed unnatural, but otherwise the voice sounded like someone that knows their what they're talking about.","The cadence sounded very unnatural. I don't really feel like I know anything about the speaker except that they can read.","The tone and cadence seemed like they were just reading something somebody else wrote. Didn't see very intelligent or authoritative",74.75,90.5,17.25,25.25,18,19,92,21,20,45,62.5,20.5,461
