"headphones_speakers","headphones_speakers_other","age","educ","race","race_other","sex","residence","residence_other","pol_ideology","pol_party","pol_party_other","suspicion","suspicion_other","mc_name","mc_name_do","mc_race_w","mc_race_b","b_race_name_1","b_race_name_2","b_race_name_3","b_race_name_4","b_race_name_5","b_race_name_6","b_race_name_7","b_race_name_8","b_race_name_do","w_race_name_1","w_race_name_2","w_race_name_3","w_race_name_4","w_race_name_5","w_race_name_6","w_race_name_7","w_race_name_8","w_race_name_do","feedback","mc_name_score","cond_do","mc_race_q_do","race_name_q_do","trait_do1","trait_do2","trait_do3","trait_do4","role_do1","role_do2","role_do3","role_do4","thoughts1","thoughts2","thoughts3","thoughts4","trust_rev1","trust_rev2","trust_rev3","trust_rev4","id","condition","boss","comm","conf","dom","employee","frnd","idvoice","intell","leadership","name","neighbr","prob","team","threat","threatpotential","trust","voice","cond_race","cond_pitch","cond_pitchC","cond_raceC"
"Headphones",NA,42,"Associate degree in college (2-year)","White",NA,"Male","Suburban",NA,3,"Independent",NA,"The researcher isn't telling me what the study is about. My guess is that the study is about...","if seeming disparities between names and voices might affect the answers.","Deshawn,Tyrone,Brad,Logan","Liam|Grayson|Tyrone|Jackson|Logan|Noah|Deshawn|Brad","3","1",35,20,10,4,99,85,99,75,"Tyrone|Terrell|Logan|Scott|Brett|Brad|Keyshawn|Deshawn",65,75,87,97,2,15,2,25,"Brad|Terrell|Keyshawn|Tyrone|Deshawn|Scott|Logan|Brett","Wouldn't wanting to know about the test subject's physical traits (and other things) help as well? For example, a larger guy might think of someone less threatening sounding than a smaller guy",4,"FL_145|FL_144|FL_146|FL_147","Q82|Q84","Q54|Q55","Intelligent|Confident|Trustworthy|Threatening|Like they are a problem-solver|Dominant|Like they are an effective communicator","Threatening|Intelligent|Like they are a problem-solver|Confident|Trustworthy|Like they are an effective communicator|Dominant","Intelligent|Threatening|Trustworthy|Like they are a problem-solver|Confident|Dominant|Like they are an effective communicator","Intelligent|Trustworthy|Confident|Like they are a problem-solver|Dominant|Like they are an effective communicator|Threatening","your neighbor?|your employee?|your boss?|your close friend?|your work project team member?","your neighbor?|your work project team member?|your close friend?|your boss?|your employee?","your boss?|your close friend?|your employee?|your neighbor?|your work project team member?","your employee?|your close friend?|your neighbor?|your work project team member?|your boss?","sounds bored","nothing comes to mind","nothing comes to mind","nothing comes to mind",50,40,60,35,395,"WH",25,50,45,35,40,40,6754,75,58.75,"Logan",60,65,45,0,47.5,40,"g","White","High",0.5,0.5
"Headphones",NA,27,"Less than high school degree","White",NA,"Male","Rural",NA,1,"Democratic",NA,"The study is about predicting personality from voices",NA,"Logan","Liam|Elijah|Deshawn|Aiden|Logan|William|Brad|Tyrone","2","1",27,59,36,19,62,87,68,48,"Keyshawn|Terrell|Deshawn|Brett|Brad|Scott|Tyrone|Logan",93,58,85,66,14,6,27,40,"Keyshawn|Logan|Brad|Brett|Terrell|Scott|Deshawn|Tyrone","Everything's going good have a great day.",1,"FL_146|FL_147|FL_145|FL_144","Q82|Q84","Q54|Q55","Trustworthy|Confident|Intelligent|Like they are a problem-solver|Like they are an effective communicator|Threatening|Dominant","Like they are a problem-solver|Confident|Trustworthy|Like they are an effective communicator|Threatening|Dominant|Intelligent","Like they are an effective communicator|Like they are a problem-solver|Intelligent|Confident|Dominant|Trustworthy|Threatening","Dominant|Like they are an effective communicator|Threatening|Trustworthy|Intelligent|Confident|Like they are a problem-solver","your close friend?|your boss?|your employee?|your work project team member?|your neighbor?","your close friend?|your employee?|your work project team member?|your neighbor?|your boss?","your work project team member?|your neighbor?|your boss?|your close friend?|your employee?","your employee?|your neighbor?|your close friend?|your work project team member?|your boss?","Has trouble with the word prism","Sounds more laid-back and friendly","Very well spoken","hes tone  is all off",61,31,30,40,396,"WH",75,63,62,36,60,85,2593,80,68.75,"Brad",34,70,70,15,33,70,"d","White","High",0.5,0.5
"Headphones",NA,28,"Some college but no degree","White",NA,"Female","Suburban",NA,2,"Independent",NA,"The study is about predicting personality from voices",NA,"Deshawn,Tyrone","Grayson|Jackson|Brett|Noah|Deshawn|Liam|Logan|Tyrone","2","2",38,12,8,26,81,65,65,81,"Deshawn|Brad|Terrell|Logan|Tyrone|Keyshawn|Scott|Brett",77,94,96,83,17,34,26,52,"Tyrone|Brett|Terrell|Logan|Keyshawn|Scott|Brad|Deshawn",NA,2,"FL_146|FL_147|FL_144|FL_145","Q84|Q82","Q54|Q55","Trustworthy|Intelligent|Dominant|Threatening|Confident|Like they are an effective communicator|Like they are a problem-solver","Trustworthy|Like they are a problem-solver|Confident|Threatening|Like they are an effective communicator|Intelligent|Dominant","Like they are an effective communicator|Trustworthy|Like they are a problem-solver|Threatening|Dominant|Confident|Intelligent","Trustworthy|Like they are a problem-solver|Confident|Intelligent|Like they are an effective communicator|Threatening|Dominant","your boss?|your neighbor?|your employee?|your work project team member?|your close friend?","your boss?|your employee?|your neighbor?|your close friend?|your work project team member?","your boss?|your neighbor?|your close friend?|your work project team member?|your employee?","your employee?|your boss?|your close friend?|your work project team member?|your neighbor?","",NA,NA,NA,27,39,31,31,397,"WH",20,61,44,20,43,57,3553,41,46,"Brett",49,38,49,19,25.5,69,"f","White","High",0.5,0.5
"Speakers",NA,39,"Associate degree in college (2-year)","Hispanic/Latino",NA,"Female","Suburban",NA,0,"Democratic",NA,"The study is about predicting personality from voices",NA,"Deshawn,Keyshawn,Brett","Elijah|Lucas|Brett|Grayson|Keyshawn|Noah|Deshawn|Scott","3","1",1,2,1,1,100,100,100,52,"Logan|Tyrone|Scott|Brett|Brad|Keyshawn|Terrell|Deshawn",100,99,100,100,2,2,1,2,"Brett|Logan|Keyshawn|Deshawn|Terrell|Brad|Scott|Tyrone",NA,3,"FL_146|FL_144|FL_145|FL_147","Q84|Q82","Q55|Q54","Intelligent|Dominant|Threatening|Confident|Like they are a problem-solver|Trustworthy|Like they are an effective communicator","Threatening|Like they are an effective communicator|Like they are a problem-solver|Dominant|Intelligent|Trustworthy|Confident","Trustworthy|Like they are an effective communicator|Threatening|Confident|Like they are a problem-solver|Intelligent|Dominant","Dominant|Like they are an effective communicator|Trustworthy|Like they are a problem-solver|Intelligent|Confident|Threatening","your work project team member?|your boss?|your neighbor?|your close friend?|your employee?","your employee?|your close friend?|your work project team member?|your boss?|your neighbor?","your work project team member?|your neighbor?|your employee?|your close friend?|your boss?","your work project team member?|your employee?|your close friend?|your boss?|your neighbor?","No","Creepy","Nice","Sounds like someone i know and duslike very much",28,62,19,62,398,"WH",79,97,72,58,72,86,3553,92,86.25,"Scott",72,84,77,9,38.5,81,"f","White","High",0.5,0.5
"Headphones",NA,21,"Some college but no degree","White",NA,"Male","Urban",NA,2,"Democratic",NA,"The study is about predicting personality from voices",NA,"Tyrone,Scott,Logan,Jackson","Jackson|Aiden|Scott|Lucas|Logan|Noah|Tyrone|Deshawn","2","2",47,27,8,13,94,100,95,89,"Logan|Scott|Deshawn|Keyshawn|Brett|Tyrone|Brad|Terrell",77,88,88,77,10,1,9,35,"Scott|Keyshawn|Terrell|Brett|Logan|Deshawn|Tyrone|Brad","Good survey",3,"FL_145|FL_144|FL_147|FL_146","Q82|Q84","Q54|Q55","Confident|Like they are an effective communicator|Trustworthy|Intelligent|Threatening|Like they are a problem-solver|Dominant","Dominant|Threatening|Confident|Trustworthy|Intelligent|Like they are an effective communicator|Like they are a problem-solver","Dominant|Confident|Trustworthy|Like they are a problem-solver|Threatening|Like they are an effective communicator|Intelligent","Trustworthy|Intelligent|Threatening|Like they are an effective communicator|Dominant|Like they are a problem-solver|Confident","your neighbor?|your boss?|your employee?|your work project team member?|your close friend?","your close friend?|your neighbor?|your employee?|your boss?|your work project team member?","your neighbor?|your boss?|your close friend?|your employee?|your work project team member?","your employee?|your close friend?|your neighbor?|your work project team member?|your boss?","Calm voice","Good neutral voice","Timid voice","Strong voice",35,31,64,18,399,"WH",42,60,46,31,71,59,4143,74,56.25,"Logan",76,45,64,13,47.5,36,"e","White","High",0.5,0.5
"Speakers",NA,34,"Master's degree","White",NA,"Female","Urban",NA,6,"Republican",NA,"The study is about predicting personality from voices",NA,"Terrell,Keyshawn,Brad,Brett","Aiden|Liam|Brad|Grayson|Terrell|William|Brett|Keyshawn","2","2",10,10,10,10,90,90,90,90,"Brad|Logan|Keyshawn|Tyrone|Brett|Terrell|Deshawn|Scott",90,90,90,90,10,10,10,10,"Deshawn|Logan|Brett|Keyshawn|Tyrone|Scott|Brad|Terrell","None",4,"FL_146|FL_147|FL_144|FL_145","Q84|Q82","Q54|Q55","Intelligent|Like they are an effective communicator|Like they are a problem-solver|Dominant|Threatening|Confident|Trustworthy","Like they are an effective communicator|Threatening|Trustworthy|Like they are a problem-solver|Dominant|Intelligent|Confident","Trustworthy|Confident|Intelligent|Like they are a problem-solver|Dominant|Threatening|Like they are an effective communicator","Intelligent|Threatening|Dominant|Like they are an effective communicator|Trustworthy|Confident|Like they are a problem-solver","your employee?|your boss?|your close friend?|your neighbor?|your work project team member?","your boss?|your employee?|your close friend?|your neighbor?|your work project team member?","your boss?|your work project team member?|your close friend?|your neighbor?|your employee?","your neighbor?|your work project team member?|your employee?|your close friend?|your boss?","Well-rounded individual who combines intelligence with people skills. Not a boring personality.","Sounds disinterested in & not fully understanding of what he's speaking about","Sounded studious & like someone who would never think to fool around at the expense of an employer","Sounded prepared for what he spoke of but not naturally intelligent independent of research/preparation. Likely reliable",65,45,10,50,400,"WH",90,65,85,70,80,50,4143,90,81.25,"Brett",95,85,85,10,40,90,"e","White","High",0.5,0.5
"Headphones",NA,31,"High school graduate (high school diploma or equivalent including GED)","White",NA,"Female","Suburban",NA,1,"Democratic",NA,"The study is about predicting personality from voices",NA,"Deshawn,Logan,Jackson,Lucas","Jackson|Grayson|Logan|Lucas|Scott|Elijah|Deshawn|Terrell","2","2",22,24,22,21,84,82,92,82,"Deshawn|Tyrone|Brett|Terrell|Keyshawn|Scott|Brad|Logan",82,82,83,80,22,28,11,28,"Terrell|Tyrone|Brett|Deshawn|Keyshawn|Logan|Scott|Brad",NA,2,"FL_146|FL_145|FL_147|FL_144","Q82|Q84","Q54|Q55","Like they are an effective communicator|Threatening|Like they are a problem-solver|Intelligent|Dominant|Trustworthy|Confident","Dominant|Confident|Threatening|Intelligent|Trustworthy|Like they are a problem-solver|Like they are an effective communicator","Threatening|Trustworthy|Intelligent|Like they are an effective communicator|Confident|Like they are a problem-solver|Dominant","Intelligent|Confident|Like they are a problem-solver|Like they are an effective communicator|Dominant|Threatening|Trustworthy","your employee?|your boss?|your close friend?|your work project team member?|your neighbor?","your close friend?|your boss?|your employee?|your work project team member?|your neighbor?","your boss?|your employee?|your work project team member?|your close friend?|your neighbor?","your boss?|your neighbor?|your work project team member?|your close friend?|your employee?","This one did not bother me at all, sounded like a decent person.","I really did not feel comfortable with it.","It sounds kind, but sort of flat.","It was a bit nasal sounding, but not in the not understandable way.",57,83,71,42,401,"WH",76,56,68,20,78,71,3553,35,50.75,"Scott",96,44,82,4,45.5,29,"f","White","High",0.5,0.5
"Headphones",NA,23,"Bachelor's degree in college (4-year)","White",NA,"Male","Suburban",NA,3,"Democratic",NA,"The study is about predicting personality from voices",NA,"Deshawn,Tyrone,Scott,Logan","William|Elijah|Logan|Lucas|Tyrone|Aiden|Deshawn|Scott","2","2",25,0,16,9,100,100,100,61,"Logan|Brett|Tyrone|Keyshawn|Brad|Scott|Terrell|Deshawn",63,78,95,97,2,2,2,14,"Terrell|Brad|Brett|Deshawn|Logan|Scott|Keyshawn|Tyrone",NA,4,"FL_146|FL_144|FL_145|FL_147","Q84|Q82","Q54|Q55","Threatening|Dominant|Confident|Like they are an effective communicator|Like they are a problem-solver|Trustworthy|Intelligent","Confident|Dominant|Trustworthy|Intelligent|Threatening|Like they are an effective communicator|Like they are a problem-solver","Trustworthy|Dominant|Confident|Intelligent|Like they are an effective communicator|Like they are a problem-solver|Threatening","Intelligent|Like they are an effective communicator|Dominant|Threatening|Trustworthy|Confident|Like they are a problem-solver","your neighbor?|your employee?|your boss?|your work project team member?|your close friend?","your close friend?|your employee?|your neighbor?|your work project team member?|your boss?","your close friend?|your work project team member?|your employee?|your boss?|your neighbor?","your employee?|your neighbor?|your close friend?|your work project team member?|your boss?","",NA,NA,NA,57,55,32,47,402,"WH",35,60,69,51,64,68,6861,64,59.5,"Logan",72,45,89,4,41.5,68,"h","White","High",0.5,0.5
"Headphones",NA,27,"Bachelor's degree in college (4-year)","White",NA,"Female","Suburban",NA,4,"Independent",NA,"The study is about predicting personality from voices",NA,"Terrell","Jackson|Lucas|Terrell|Grayson|Brad|Aiden|Keyshawn|Scott","3","1",50,50,50,50,50,50,50,50,"Tyrone|Logan|Keyshawn|Brett|Brad|Scott|Terrell|Deshawn",50,50,50,50,50,50,50,50,"Brad|Tyrone|Scott|Brett|Deshawn|Terrell|Logan|Keyshawn","None.",1,"FL_144|FL_147|FL_146|FL_145","Q84|Q82","Q54|Q55","Intelligent|Like they are a problem-solver|Dominant|Threatening|Trustworthy|Confident|Like they are an effective communicator","Intelligent|Like they are an effective communicator|Confident|Threatening|Dominant|Trustworthy|Like they are a problem-solver","Trustworthy|Confident|Intelligent|Like they are a problem-solver|Dominant|Threatening|Like they are an effective communicator","Trustworthy|Dominant|Like they are a problem-solver|Like they are an effective communicator|Intelligent|Confident|Threatening","your work project team member?|your neighbor?|your close friend?|your boss?|your employee?","your employee?|your work project team member?|your close friend?|your boss?|your neighbor?","your neighbor?|your boss?|your close friend?|your employee?|your work project team member?","your employee?|your boss?|your work project team member?|your neighbor?|your close friend?","It was very gentle and clear. Very smooth.","None.","He sounded nervous.","This one sounded lazy, bored and tired.",20,60,50,50,403,"WH",50,20,50,20,50,50,4143,50,40,"Brad",50,40,50,0,35,50,"e","White","High",0.5,0.5
"Headphones",NA,32,"Bachelor's degree in college (4-year)","White",NA,"Female","Suburban",NA,6,"Republican",NA,"The study is about predicting personality from voices",NA,"Deshawn,Terrell,Logan,Brett","William|Liam|Terrell|Aiden|Deshawn|Jackson|Brett|Logan","3","1",90,88,8,6,89,5,2,91,"Brett|Deshawn|Terrell|Brad|Logan|Scott|Tyrone|Keyshawn",81,85,75,80,1,4,0,4,"Brad|Terrell|Tyrone|Deshawn|Keyshawn|Logan|Brett|Scott","N/A",4,"FL_147|FL_144|FL_145|FL_146","Q82|Q84","Q55|Q54","Intelligent|Threatening|Like they are a problem-solver|Confident|Trustworthy|Like they are an effective communicator|Dominant","Trustworthy|Dominant|Like they are a problem-solver|Confident|Like they are an effective communicator|Intelligent|Threatening","Dominant|Threatening|Trustworthy|Confident|Intelligent|Like they are a problem-solver|Like they are an effective communicator","Like they are an effective communicator|Like they are a problem-solver|Trustworthy|Intelligent|Confident|Dominant|Threatening","your employee?|your neighbor?|your close friend?|your boss?|your work project team member?","your close friend?|your neighbor?|your employee?|your work project team member?|your boss?","your boss?|your close friend?|your employee?|your neighbor?|your work project team member?","your work project team member?|your employee?|your neighbor?|your boss?|your close friend?","He sounds more confident","He sounds confident","His voice sounds a bit electronic - or depressed","He sounds depressed",34,24,84,72,404,"WH",18,25,21,9,19,14,7187,36,25.25,"Brett",29,19,12,6,46.5,16,"c","White","High",0.5,0.5
"Speakers",NA,30,"Bachelor's degree in college (4-year)","White",NA,"Female","Rural",NA,1,"Democratic",NA,"The study is about predicting personality from voices",NA,"Deshawn,Keyshawn,Scott,Brett","Liam|William|Brett|Noah|Scott|Elijah|Deshawn|Keyshawn","Unsure","Unsure",33,38,38,38,63,63,70,59,"Deshawn|Terrell|Brad|Brett|Logan|Tyrone|Scott|Keyshawn",50,73,61,73,41,42,41,50,"Scott|Terrell|Brad|Tyrone|Logan|Brett|Deshawn|Keyshawn",NA,4,"FL_144|FL_145|FL_146|FL_147","Q82|Q84","Q55|Q54","Like they are an effective communicator|Like they are a problem-solver|Confident|Intelligent|Trustworthy|Dominant|Threatening","Confident|Intelligent|Threatening|Like they are an effective communicator|Like they are a problem-solver|Trustworthy|Dominant","Like they are an effective communicator|Trustworthy|Intelligent|Dominant|Confident|Like they are a problem-solver|Threatening","Intelligent|Like they are a problem-solver|Threatening|Confident|Trustworthy|Like they are an effective communicator|Dominant","your close friend?|your boss?|your work project team member?|your employee?|your neighbor?","your boss?|your employee?|your neighbor?|your close friend?|your work project team member?","your employee?|your neighbor?|your boss?|your work project team member?|your close friend?","your work project team member?|your neighbor?|your employee?|your boss?|your close friend?","It was very even, well-supported, and easy to listen to.","More nasal than the first recording, but not distractingly so.","This person phrased the sentence differently; he didn't pause as much in the beginning as the others.",NA,15,21,48,32,405,"WH",51,52,75,75,58,56,2593,52,62.25,"Scott",60,70,54,47,61.5,52,"d","White","High",0.5,0.5
